新闻学院,1981年出版至今的《新闻大学》,历届,新闻核心期刊评选中名列前茅,1981年,,,,1981年出版至今的《新闻大学》，是国内创办最早的新闻传播学术刊物之一，在全国历届新闻核心期刊评选中名列前茅。
新闻学院,1981年出版至今的《新闻大学》,名列前茅,,1981年,,,,1981年出版至今的《新闻大学》，是国内创办最早的新闻传播学术刊物之一，在全国历届新闻核心期刊评选中名列前茅。
新闻学院,新闻学院,承担,多项国家社科基金项目、教育部重大课题攻关项目,近年,,,多,近年来新闻学院承担了多项国家社科基金项目、教育部重大课题攻关项目，发表论文、出版专著数量众多。
新闻学院,新闻学院,发表,论文,近年,,,,近年来新闻学院承担了多项国家社科基金项目、教育部重大课题攻关项目，发表论文、出版专著数量众多。
新闻学院,新闻学院,出版,专著数量众多,近年,,,,近年来新闻学院承担了多项国家社科基金项目、教育部重大课题攻关项目，发表论文、出版专著数量众多。
新闻学院,学院,发起,创建了国内第一个传播学学术团体—“中国传播学会”,,,,,在兄弟院校支持下，本学院发起创建了国内第一个传播学学术团体—“中国传播学会”，构筑了“中国传播学论坛”、“中外新闻传播理论研究和方法暑期学校”和“中国新闻传播学科研究生学术年会”等知名全国性学术平台。
新闻学院,学院,创建,国内第一个传播学学术团体—“中国传播学会”,,,,,在兄弟院校支持下，本学院发起创建了国内第一个传播学学术团体—“中国传播学会”，构筑了“中国传播学论坛”、“中外新闻传播理论研究和方法暑期学校”和“中国新闻传播学科研究生学术年会”等知名全国性学术平台。
新闻学院,学院,传播,学会,,,,,在兄弟院校支持下，本学院发起创建了国内第一个传播学学术团体—“中国传播学会”，构筑了“中国传播学论坛”、“中外新闻传播理论研究和方法暑期学校”和“中国新闻传播学科研究生学术年会”等知名全国性学术平台。
新闻学院,学院,构筑,“中国传播学论坛”、“中外新闻传播理论研究和方法暑期学校”和“中国新闻传播学科研究生学术年会”等知名全国性学术平台,,,,,在兄弟院校支持下，本学院发起创建了国内第一个传播学学术团体—“中国传播学会”，构筑了“中国传播学论坛”、“中外新闻传播理论研究和方法暑期学校”和“中国新闻传播学科研究生学术年会”等知名全国性学术平台。
新闻学院,学院,多家,学术研究机构合作成立了多个研究中心,,学院,,多,学院还与国内外多家学术研究机构合作成立了多个研究中心，其中包括复旦大学视觉文化研究中心、复旦大学国际公共关系研究中心、新媒体研究中心、媒介素质研究中心、复旦—金史密斯记录影像研究中心、复旦大学新闻学院国际出版研究中心等。
新闻学院,学院,合作,多个研究中心,,研究,,多,学院还与国内外多家学术研究机构合作成立了多个研究中心，其中包括复旦大学视觉文化研究中心、复旦大学国际公共关系研究中心、新媒体研究中心、媒介素质研究中心、复旦—金史密斯记录影像研究中心、复旦大学新闻学院国际出版研究中心等。
新闻学院,学院,成立,多个研究中心,,研究,,多,学院还与国内外多家学术研究机构合作成立了多个研究中心，其中包括复旦大学视觉文化研究中心、复旦大学国际公共关系研究中心、新媒体研究中心、媒介素质研究中心、复旦—金史密斯记录影像研究中心、复旦大学新闻学院国际出版研究中心等。
新闻学院,其中,包括,复旦大学视觉文化研究中心、复旦大学国际公共关系研究中心、新媒体研究中心、媒介素质研究中心、复旦—金史密斯记录影像研究中心、复旦大学新闻学院国际出版研究中心等,,,,,学院还与国内外多家学术研究机构合作成立了多个研究中心，其中包括复旦大学视觉文化研究中心、复旦大学国际公共关系研究中心、新媒体研究中心、媒介素质研究中心、复旦—金史密斯记录影像研究中心、复旦大学新闻学院国际出版研究中心等。
